,Hydro,PumpedStorage,Nuclear,Coal,FuelGas,DieselEngines,GasTurbine,SteamTurbine,CombinedCycle,Hydroeolian,Wind,SolarPhotovoltaic,ThermalSolar,OtherRenewables,Cogeneration,NonRenewableWaste,RenewableWaste,TotalGeneration,year,month,day
2016-08-08,75337.53100000002,11904.23,166168.139,64420.69299999998,,11502.545,3343.536,8526.949,78793.58,63.334,147923.66600000006,31128.001,31456.508,10398.826,69826.717,8195.6905,2343.8905,721333.8360000001,2016,8,8
2016-08-09,67292.557,1758.455,166576.906,58947.8,,11107.283,3705.618,8434.587,69508.724,25.341,211406.021,28028.29,29051.604,10414.247,71268.866,7383.6295,2362.2885,747272.2170000002,2016,8,9
2016-08-10,48180.96899999999,4972.077,166855.558,45818.247,,11461.899,3539.048,8412.014,45623.473,32.079,275340.20999999996,25359.963,22625.293,9639.884,70253.22899999999,7597.399,2479.543,748190.8849999999,2016,8,10
2016-08-11,63477.452,5616.852,167140.583,58356.90399999999,,11183.478,3567.759,8922.334,50146.704,45.062,211703.777,30071.397,26191.833,9582.827,71281.26400000001,7821.187,2530.921,727640.334,2016,8,11
2016-08-12,81274.78700000001,15583.824,167132.575,83181.11200000001,,11227.401,2753.248,8183.92,71836.196,45.286,99492.70600000002,30722.897,28882.252,10341.999,72391.05600000001,8645.202,2554.188,694248.649,2016,8,12
2016-08-13,67404.07000000002,2144.369,166873.887,81138.14100000002,,11065.848,2508.455,7855.862,53432.336,75.135,86777.95,30996.231,30083.836,10749.855,67183.639,8658.036,2540.493,629488.143,2016,8,13
2016-08-14,49534.848,1644.924,165005.622,63822.54700000001,,10586.817,1755.011,6891.563,54762.45,89.832,102419.118,30167.98,26882.98,10378.944,63692.86500000001,8579.121,2507.493,598722.1150000001,2016,8,14
2016-08-15,57180.66800000001,10278.323,166783.873,68162.784,,10660.442,2083.393,6685.809,64952.902,107.664,102512.80099999996,25704.699,11361.648,10150.51,64296.617,8438.644,2453.35,611814.1269999999,2016,8,15
2016-08-16,77035.628,5532.095,166538.32,125941.373,,10832.383,3106.742,7815.185,94317.763,131.557,62730.15899999999,23640.548,17875.837,10368.462,67812.43299999999,8497.926,2351.614,684528.025,2016,8,16
2016-08-17,66944.06499999999,932.56,166345.031,148580.777,,11250.232,2983.945,8289.143,92077.34,86.788,69689.491,28058.974,24507.758,10381.875,68410.547,8488.3455,2365.5355,709392.4070000001,2016,8,17
2016-08-18,72468.37699999996,762.176,166430.527,146257.66399999996,,11860.281,3089.979,8238.453,95065.188,50.515,64415.619,30134.516,27984.446,10779.664,69466.766,8249.981,2360.285,717614.4369999999,2016,8,18
2016-08-19,72891.35999999997,1585.518,166281.072,142573.36000000002,,11902.47,2885.981,8013.031,91401.835,53.949,82013.83400000002,29551.729,29456.697,10915.359,68908.55599999998,8471.5345,2389.9105,729296.1960000001,2016,8,19
2016-08-20,57955.06599999998,1082.299,166413.343,75852.18200000002,,11662.161,2390.269,6799.811,73266.381,53.149,113396.61400000002,28903.807,29029.089,10790.957,64626.608,8214.3825,2221.8825,652658.0009999999,2016,8,20
2016-08-21,47608.481,1210.901,167162.479,67011.732,,11222.063,1810.788,6226.89,60724.456,82.582,127111.129,27615.93,29317.582,10621.829,63111.47700000001,8525.52,2431.435,631795.2740000002,2016,8,21
2016-08-22,70752.988,2920.931,166785.742,138441.62600000002,,10887.926,2928.659,8331.672,84023.649,62.989,76232.46799999998,29928.919,28335.075,10535.933,67874.672,8327.3485,2506.1935,708876.7909999999,2016,8,22
2016-08-23,68929.975,1140.737,166883.992,154609.39899999998,,11299.532,3062.372,8202.991,87984.122,37.396,91833.23,29903.837,27696.719,10549.177,69688.754,8619.4875,2488.0365,742929.7570000002,2016,8,23
2016-08-24,64121.00000000001,2493.137,166885.018,149663.58699999997,,11045.037,3101.561,8218.126,64399.647,62.534,129150.748,30213.473,27358.525,10248.099,69257.02199999998,8231.18,2487.21,746935.904,2016,8,24
2016-08-25,63922.05000000001,4476.033,167034.332,147524.726,,11118.95,3423.298,6795.89,65245.778,64.525,130341.435,29239.971,23185.782,10915.243,71377.05299999997,7898.2505,2033.6685,744596.985,2016,8,25
2016-08-26,69473.29,6395.577,166926.243,158348.26099999997,,11424.182,2793.537,7379.776,72512.228,70.118,109852.878,26725.07,15338.304,10966.055,70759.822,7789.282,1964.575,738719.198,2016,8,26
2016-08-27,62885.80900000001,812.161,166689.462,157751.856,,11562.6,1970.562,7115.773,58325.332,92.18,79985.01,27267.634,17107.962,11112.174,65858.959,7907.387,1846.886,678291.7469999999,2016,8,27
2016-08-28,47915.935,1651.356,166365.851,134683.79200000002,,11422.286,1502.689,6466.53,51539.701,68.305,80923.74799999998,27258.259,18238.58,10813.754,63985.939,7838.4785,1882.2185,632557.4219999999,2016,8,28
2016-08-29,69472.76199999999,2197.629,166629.361,155724.96400000007,,11461.769,2997.29,7844.241,78872.475,68.187,143634.92000000004,27432.796,24379.705,10844.353,69378.925,8395.3095,2465.1995,781799.8859999999,2016,8,29
2016-08-30,67618.151,2635.174,166627.283,171298.86599999998,,11413.138,2649.555,7794.334,90821.691,81.061,104484.57599999999,27859.701,25630.689,10748.345,71686.16,8638.9025,2526.1795,772513.8059999999,2016,8,30
2016-08-31,70330.617,1238.629,166408.611,185631.869,,11378.696,2413.34,7774.397,89197.557,81.312,94192.27200000003,26927.385,22733.332,10769.024,70272.14799999999,8533.7585,2548.9395,770431.887,2016,8,31
2016-09-01,71023.31100000002,2266.953,166307.541,179443.124,,11383.161,2437.976,7401.717,95932.73,107.088,88483.508,27238.316,23187.993,10598.86,69919.278,8571.637,2498.083,766801.2760000001,2016,9,1
2016-09-02,80341.002,4371.794,166636.109,189343.461,,11167.254,2360.361,7827.489,106804.888,83.861,52728.09200000001,28074.77,23538.315,10657.927,70778.90100000001,8442.173,2483.226,765639.6230000001,2016,9,2
2016-09-03,53731.38800000001,2526.524,166381.512,167702.481,,11198.338,2077.717,7596.226,82703.321,44.686,58585.976,26905.343,20237.07,11003.081,66246.477,8510.4235,2537.6095,687988.173,2016,9,3
2016-09-04,52103.22300000001,3186.588,166294.287,157889.76899999994,,10168.043,1899.399,7166.451,84281.268,48.666,62669.721,26304.787,20206.048,10852.646,63689.88700000001,8480.8295,2507.5815,677749.1939999998,2016,9,4
2016-09-05,89188.86400000003,5085.884,165968.499,177040.369,,10308.092,3499.173,8484.907,132641.18,58.555,73219.13900000001,26979.923,20081.786,10596.324,69177.655,8401.2495,2425.2155,803156.8150000002,2016,9,5
2016-09-06,88945.90699999999,3184.954,161569.18,177059.70700000002,,10318.089,3571.098,8350.777,164376.242,61.356,52846.96000000001,27218.822,18375.384,10524.245,70270.01899999999,8436.1985,2410.4745,807519.4130000001,2016,9,6
2016-09-07,75846.37000000001,989.644,162353.423,185167.974,,10197.065,3525.881,8283.327,150645.591,48.548,74475.17700000001,27017.625,19079.356,10111.392,70685.16900000001,8267.535,2436.102,809130.179,2016,9,7
2016-09-08,55852.10200000001,179.691,166148.438,180478.539,,10053.293,2935.517,7301.499,110083.736,86.107,86403.45499999997,26068.245,22111.459,10580.384,72906.594,8382.219,2447.461,762018.7390000001,2016,9,8
2016-09-09,61241.06,959.107,166495.696,185573.839,,10294.081,2879.202,7945.774,99118.189,97.132,59298.45,26987.934,25446.531,10478.858,74352.05299999999,8482.5675,2422.1105,742072.5839999998,2016,9,9
2016-09-10,43102.139,187.161,166849.576,171254.76599999997,,10574.706,1929.518,7157.5,64627.035,93.001,44660.63599999999,27012.802,25057.241,10526.289,69386.145,8643.0295,2576.8025,653638.347,2016,9,10
2016-09-11,43133.817,1009.072,166465.231,152140.06900000002,,10055.425,1576.944,6443.535,49730.375,113.923,53279.49900000001,26911.534,23080.256,9862.805,66531.83400000002,8497.3955,2545.1145,621376.8290000001,2016,9,11
2016-09-12,58400.13900000001,278.07,166544.007,161912.55600000004,,9962.872,3711.238,8791.573,67561.157,54.352,137294.99399999998,26673.674,22018.689,9946.513,71699.499,8556.901,2513.348,755919.5819999999,2016,9,12
2016-09-13,50492.82599999999,1595.711,166757.4,148788.14100000003,,10281.191,3419.173,7919.95,65666.429,53.643,176885.28400000004,18571.742,7860.098,9651.096,72654.63399999998,8144.43,2536.637,751278.385,2016,9,13
2016-09-14,51506.98499999999,1440.731,167599.88,135301.663,,10019.315,3375.759,7378.634,64898.229,61.002,157458.586,22902.333,15145.957,10305.336,74604.43999999999,7939.1155,2523.2725,732461.2379999999,2016,9,14
2016-09-15,47734.48699999999,3547.573,167998.968,129404.25800000005,,9204.128,3079.621,7564.707,59526.998,106.101,165230.99200000003,21237.887,11647.939,10127.191,75147.54099999998,8315.363,2511.744,722385.498,2016,9,15
2016-09-16,45435.88600000001,6068.827,168183.415,117837.58600000002,-0.001,9706.447,2420.236,7405.878,53050.1,85.205,138819.954,28390.281,24303.513,10070.342,74842.06599999999,7793.0665,2551.1005,696963.9019999999,2016,9,16
2016-09-17,39654.169,4582.286,168490.951,71480.019,,9974.291,1500.934,7040.167,35217.795,81.2,154829.58099999998,24166.957,24190.253,10568.513,67921.26200000002,8461.812,2526.257,630686.447,2016,9,17
2016-09-18,36431.145,5623.827,168528.379,68278.99299999999,,9786.063,1041.716,6437.361,36949.641,66.344,131529.21499999997,28142.417,24896.43,9955.53,65978.15800000001,8521.553,2574.422,604741.1939999999,2016,9,18
2016-09-19,45543.28199999999,2748.411,168260.802,126192.23200000005,,9612.361,2928.749,7564.098,68811.213,50.922,102321.31499999997,27318.176,20032.451,9911.482,71399.079,8396.9795,2609.8365,673701.389,2016,9,19
2016-09-20,51492.716,8098.442,168131.518,157702.952,,9680.555,3238.251,7720.031,75728.608,44.22,91841.442,23183.368,19592.861,9759.162,72479.506,8075.262,2437.687,709206.581,2016,9,20
2016-09-21,64706.48200000001,7938.893,168033.217,165874.93099999998,,9638.946,3282.536,7384.125,83991.361,40.32,35833.11500000002,28367.365,23907.798,10028.623,74731.19599999998,8067.4045,2454.0135,694280.326,2016,9,21
2016-09-22,63684.25699999999,5709.65,167839.048,173093.446,,9976.313,3248.936,6720.077,78191.605,35.012,41058.91700000001,25293.133,17158.521,10041.661,74733.287,8128.8895,2489.0115,687401.764,2016,9,22
2016-09-23,68247.46800000001,4396.281,167274.447,176520.71,,9700.043,3473.432,6552.524,76130.164,52.139,38002.01299999999,24324.516,20120.828,10024.022,74123.55099999999,8345.8215,2592.0785,689880.0379999997,2016,9,23
2016-09-24,37919.84200000001,1814.938,167712.999,123650.576,,10083.137,1534.242,6740.306,43101.807,82.437,94393.93,26057.808,21144.667,10349.846,68604.923,8421.6715,2539.1025,624152.2320000001,2016,9,24
2016-09-25,41870.781,834.037,167708.466,111442.213,,9551.988,1178.571,5781.341,48856.062,90.548,68474.27200000003,22946.378,11557.578,10185.94,66042.378,8139.734,2365.007,577025.294,2016,9,25
2016-09-26,57847.637,4623.042,167670.078,149201.40999999997,,9793.578,3378.748,7161.781,83468.621,93.079,49281.963,20920.538,11491.464,10276.323,72489.67899999999,8302.312,2446.478,658446.7310000001,2016,9,26
2016-09-27,44159.539,1496.415,167557.555,150835.79399999997,,9932.491,2791.477,7232.904,78110.059,83.851,103563.238,25465.401,21158.702,10131.276,72931.369,8229.957,2407.756,706087.7840000001,2016,9,27
2016-09-28,44266.39000000001,5106.043,167586.4,152875.27299999996,,9891.756,3373.934,7632.867,75582.245,108.104,132389.36,24166.397,18762.254,10072.633,72255.20699999998,8048.673,2532.187,734649.7229999999,2016,9,28
2016-09-29,43301.58600000001,5676.305,167836.304,150559.62300000002,,9842.668,3239.772,8501.173,77297.371,80.023,101838.34100000001,25736.866,19684.852,10397.745,75247.792,8496.7035,2551.9315,710289.0559999999,2016,9,29
2016-09-30,46441.579,5713.114,167463.102,158369.902,,10396.181,2470.835,8516.888,78740.399,50.574,86129.55100000004,25484.894,20550.399,10066.616,76244.19099999999,8520.2355,2628.0775,707786.538,2016,9,30
2016-10-01,35670.045,3007.545,166720.245,134162.15199999997,,10523.133,1108.715,8095.29,65340.98,38.818,56299.344,24287.07,17290.885,10382.059,70465.91,8457.3405,2647.2085,614496.74,2016,10,1
2016-10-02,35582.713,1613.49,167749.315,116548.622,,10130.42,1156.79,6876.556,51652.624,34.459,39555.73599999999,25740.724,19050.39,10430.086,69339.24799999999,8520.7775,2677.1475,566659.0979999999,2016,10,2
2016-10-03,49275.706,4009.633,167484.892,135302.85499999998,,10668.959,1723.803,8316.702,92080.521,19.315,78911.952,25696.202,19636.951,10295.98,73955.016,7601.402,2630.835,687610.7239999999,2016,10,3
2016-10-04,60801.22400000001,5380.615,167463.036,144581.384,,10451.913,1828.551,8003.246,119041.032,45.068,65450.948,25111.286,15244.048,10176.344,74834.42300000002,7348.0745,2460.0755,718221.268,2016,10,4
2016-10-05,54508.49300000001,2013.286,167740.256,143954.243,,10619.411,2067.765,8145.385,99049.546,64.717,97920.105,22196.86,12978.037,10167.706,76181.494,7338.121,2417.362,717362.787,2016,10,5
2016-10-06,63757.54400000001,2911.426,167808.226,158888.834,,11086.849,1702.217,7962.488,131246.375,46.852,68545.864,22234.13,15124.687,9653.216,76305.521,7583.8475,2398.6825,747256.7590000001,2016,10,6
2016-10-07,74119.12500000001,2056.063,167913.612,164168.05900000004,,10916.027,1749.119,7829.318,143619.47,41.294,28838.996,24650.749,15469.474,9539.303,77155.92199999999,7995.3965,2376.4455,738438.3730000001,2016,10,7
2016-10-08,31064.39,121.706,157126.687,149860.84,,10847.068,1288.916,6321.183,70334.585,46.044,74329.053,24321.824,13303.255,10069.831,72438.40800000002,8348.543,2512.594,632334.9270000001,2016,10,8
2016-10-09,28072.04800000001,1582.697,160388.063,108026.46000000002,,10366.597,857.752,5820.336,48160.826,35.081,128387.003,23666.71,15771.596,9790.549,69598.65899999999,8232.5955,2528.7265,621285.699,2016,10,9
2016-10-10,65438.53100000001,12562.972,166474.716,141545.599,,10672.232,1316.799,5828.586,137696.526,33.209,73061.757,24693.379,16702.316,9917.269,76829.51,8232.842,2587.702,753593.945,2016,10,10
2016-10-11,61931.385,6028.911,168116.004,146985.863,,10600.396,1385.296,6000.562,150662.599,41.183,76065.616,24307.432,13898.142,9920.343,78236.79900000001,7978.2615,2608.5345,764767.3269999999,2016,10,11
2016-10-12,49190.37700000001,5038.062,168323.746,149834.865,,10322.864,682.201,5770.387,110952.285,39.243,103779.41900000002,6774.23,59.42,10056.261,70767.89600000002,7832.326,2581.963,702005.5450000002,2016,10,12
2016-10-13,61920.23000000001,5061.747,168419.025,155925.842,,10816.024,1942.513,6538.668,184202.395,41.806,59123.62699999999,11126.812,3533.561,10347.94,73228.508,7785.028,2569.851,762583.577,2016,10,13
2016-10-14,49308.04,2202.369,159758.62,143387.21100000004,,10668.168,1477.237,6656.331,130311.046,41.913,133781.568,18761.642,9920.659,10265.487,76640.07100000001,8106.7035,2544.9235,763831.989,2016,10,14
2016-10-15,33181.80400000001,2974.752,160216.236,101769.427,,10669.288,1092.021,6077.166,57285.393,13.087,124711.37,25591.24,17619.614,10203.902,72849.745,8066.203,2502.795,634824.0430000001,2016,10,15
2016-10-16,37380.397,5140.66,164619.649,99896.131,,10243.442,762.842,5771.065,54059.311,12.378,90635.033,19623.773,8133.671,9711.925,70108.30600000001,7871.3215,2522.1055,586492.0099999999,2016,10,16
2016-10-17,74315.097,16814.337,168668.682,137219.24399999998,,10718.549,1715.344,6987.544,169715.429,3.099,18911.019,14687.855,3986.088,9564.827,75183.597,7726.2425,2550.6225,718767.5760000001,2016,10,17
2016-10-18,74144.73300000002,7279.254,168699.414,143481.35600000003,,10836.512,1546.703,6723.339,186433.681,5.589,52339.567,12854.458,1758.618,8650.588,77073.633,7401.1795,2528.1735,761756.7980000001,2016,10,18
2016-10-19,63739.73499999999,1515.591,168601.361,161156.136,,10953.358,1290.742,6717.51,188862.09,-0.577,62894.78199999999,13004.581,1236.406,9016.539,77934.20599999998,8166.4705,2554.2235,777643.154,2016,10,19
2016-10-20,57906.341,451.657,168654.415,177571.55500000005,,10809.234,1375.199,6387.377,163720.793,9.879,92336.19999999998,13397.633,2900.729,9171.699,78707.20100000002,7767.622,2570.516,793738.0499999999,2016,10,20
2016-10-21,66701.322,1779.795,168669.908,171468.64,,10264.304,2013.339,6752.579,170194.102,1.628,65545.05399999999,14224.071,1242.003,9619.663,78986.36799999999,7914.416,2506.08,777883.272,2016,10,21
2016-10-22,51860.007,6528.765,168221.22,157624.46000000002,,10521.701,1666.624,6386.285,80587.032,3.437,85833.988,9216.34,124.929,10070.85,72051.343,7423.955,1773.147,669894.0829999999,2016,10,22
2016-10-23,24288.337,11254.988,167798.355,114308.05,,10074.696,737.232,5718.574,41544.86,6.68,217061.39100000003,11814.262,1002.263,9524.679,68520.38899999998,7438.1555,1769.6485,692862.56,2016,10,23
2016-10-24,65806.403,11724.214,167715.099,148969.31100000002,,10029.886,1540.91,6689.893,125526.611,0.17,89973.18800000001,10107.479,419.933,9900.629,75622.56499999999,7415.226,1667.929,733109.4459999999,2016,10,24
2016-10-25,69551.677,10342.604,167645.898,161918.043,,9814.326,2176.295,7023.453,150861.528,-0.337,64819.355,11136.605,479.888,9368.896,77182.175,7236.41,1559.185,751116.0009999999,2016,10,25
2016-10-26,68372.63699999997,8872.479,167418.061,169180.36899999998,,9683.118,2219.827,6959.174,167648.061,3.117,41015.98,17051.843,5531.14,9663.0,78291.367,7308.9925,1572.6745,760791.84,2016,10,26
2016-10-27,60372.78799999999,6540.617,167145.615,158090.62900000002,,9436.716,1600.41,6732.561,136284.801,22.532,85338.57699999999,20032.033,3040.966,10013.437,78222.80599999998,7748.3365,2162.0105,752784.8350000001,2016,10,27
2016-10-28,59017.41400000001,7145.293,159925.748,150253.14699999997,,9748.044,1700.943,6670.578,134097.604,19.3,63259.61899999997,20010.078,8119.817,10257.142,79512.145,8388.2635,2596.0855,720721.221,2016,10,28
2016-10-29,40873.16800000001,3146.444,143559.468,151496.009,,9756.823,1003.525,6252.522,78411.631,11.1,54851.35200000001,22849.938,12725.311,10058.418,74157.23999999999,8539.946,2661.371,620354.2660000001,2016,10,29
2016-10-30,33419.301,3523.826,149908.976,154039.05500000002,,9431.772,802.24,5884.75,72455.284,13.691,39094.64900000001,23793.422,14727.542,10181.668,75395.29900000001,8560.3985,2698.3865,603930.2600000001,2016,10,30
2016-10-31,30259.45699999999,2811.601,144086.487,145848.191,,9519.811,1969.708,6679.794,79167.946,10.512,56945.97700000001,21480.158,13670.552,10367.861,75614.764,7870.356,2480.03,608783.205,2016,10,31
2016-11-01,33089.348,9717.823,144204.376,146934.87399999998,,9066.53,1039.423,5580.151,66520.475,21.343,55956.354,17721.114,3843.319,9729.861,73225.32000000002,7947.4225,2411.6145,587009.348,2016,11,1
